-0,117950439453125; -5; -0,030517578125; -5; 0,00030517578125; -5; -0,0347900390625; -5; -0,09521484375; -5; -0,0164794921875; -5; -0,145263671875; -5; -5; -0,025787353515625
-0,044403076171875; -5; 0,050048828125; -5; 0,01556396484375; -5; 0,007781982421875; -5; -0,023193359375; -5; 0,0006103515625; -5; -0,050201416015625; -5; -5; -0,015716552734375
-0,015411376953125; -5; -0,0555419921875; -5; -0,048065185546875; -5; -0,0042724609375; -5; 0,084228515625; -5; -0,0030517578125; -5; -0,0140380859375; -5; -5; -0,086517333984375
-0,0244140625; -5; -0,03387451171875; -5; -0,05523681640625; -5; 0,00732421875; -5; 0,02044677734375; -5; -0,025634765625; -5; -0,112762451171875; -5; -5; -0,072021484375
-0,045166015625; -5; -0,03936767578125; -5; -0,001220703125; -5; -0,048828125; -5; -0,02685546875; -5; -0,028076171875; -5; 0,0408935546875; -5; -5; -0,05615234375
-0,02288818359375; -5; -0,0079345703125; -5; 0,019378662109375; -5; -0,081634521484375; -5; -0,029296875; -5; -0,04974365234375; -5; -0,11077880859375; -5; -5; 0,0347900390625
0,013580322265625; -5; 0,059967041015625; -5; -0,0250244140625; -5; -0,007781982421875; -5; 0,08087158203125; -5; -0,016021728515625; -5; 0,12847900390625; -5; -5; 0,07232666015625
-0,0714111328125; -5; 0,018463134765625; -5; 0,09033203125; -5; -0,0030517578125; -5; 0,058746337890625; -5; 0,0323486328125; -5; -0,043487548828125; -5; -5; 0,013427734375
0,0469970703125; -5; -0,011444091796875; -5; 0,05828857421875; -5; 0,05218505859375; -5; 0,043182373046875; -5; 0,020904541015625; -5; -0,079345703125; -5; -5; -0,006103515625
-0,06195068359375; -5; -0,041961669921875; -5; -0,02899169921875; -5; 0,0732421875; -5; -0,066375732421875; -5; 0,008392333984375; -5; 0,008697509765625; -5; -5; -0,052490234375
-0,06195068359375; -5; -0,011444091796875; -5; -0,116729736328125; -5; -0,02685546875; -5; -0,06439208984375; -5; -0,01953125; -5; -0,032958984375; -5; -5; -0,0372314453125
-0,01922607421875; -5; -0,03387451171875; -5; -0,039215087890625; -5; -0,0244140625; -5; -0,000762939453125; -5; -0,0445556640625; -5; 0,01708984375; -5; -5; 0,101318359375
-0,047607421875; -5; -0,067596435546875; -5; 0,064849853515625; -5; -0,02899169921875; -5; -0,116424560546875; -5; -0,04150390625; -5; 0,018310546875; -5; -5; -0,020751953125
0,024871826171875; -5; -0,0946044921875; -5; 0,047607421875; -5; -0,047454833984375; -5; 0,0335693359375; -5; 0,009002685546875; -5; -0,042724609375; -5; -5; -0,037384033203125
-0,02197265625; -5; 0,000762939453125; -5; 0,0494384765625; -5; -0,00579833984375; -5; 0,09765625; -5; 0,02044677734375; -5; -0,0738525390625; -5; -5; 0,03173828125
-0,07049560546875; -5; 0,015411376953125; -5; -0,06744384765625; -5; -0,0079345703125; -5; 0,04791259765625; -5; 0,002899169921875; -5; -0,03753662109375; -5; -5; -0,030517578125
0,011138916015625; -5; -0,0048828125; -5; -0,06011962890625; -5; -0,0115966796875; -5; 0,009765625; -5; -0,014495849609375; -5; 0,08331298828125; -5; -5; -0,0799560546875
-0,048675537109375; -5; 0,000152587890625; -5; -0,010528564453125; -5; 0,02593994140625; -5; -0,086669921875; -5; -0,007171630859375; -5; -0,0433349609375; -5; -5; -0,0592041015625
-0,067138671875; -5; -0,006103515625; -5; 0,04852294921875; -5; 0,02777099609375; -5; -0,087738037109375; -5; -0,06561279296875; -5; -0,035247802734375; -5; -5; -0,005340576171875
0,029296875; -5; 0,0140380859375; -5; -0,078125; -5; -0,0250244140625; -5; -0,02197265625; -5; 0,005645751953125; -5; 0,02471923828125; -5; -5; 0,089874267578125
-0,02410888671875; -5; 0,10406494140625; -5; -0,082855224609375; -5; -0,0152587890625; -5; 0,03662109375; -5; -0,002899169921875; -5; 0,04791259765625; -5; -5; 0,06439208984375
-0,11322021484375; -5; -0,0421142578125; -5; -0,00030517578125; -5; -0,026092529296875; -5; -0,033416748046875; -5; 0,020751953125; -5; 0,065460205078125; -5; -5; 0,10772705078125
-0,079803466796875; -5; 0,00823974609375; -5; -0,040283203125; -5; -0,010986328125; -5; -0,077972412109375; -5; -0,031585693359375; -5; -0,21087646484375; -5; -5; 0,152130126953125
-0,0262451171875; -5; -0,043792724609375; -5; -0,061798095703125; -5; 0,00396728515625; -5; 0,07080078125; -5; 0,037078857421875; -5; 0,03814697265625; -5; -5; -0,162200927734375
-0,012664794921875; -5; -0,02349853515625; -5; 0,013427734375; -5; 0,004425048828125; -5; 0,06195068359375; -5; 0,003662109375; -5; -0,023651123046875; -5; -5; -0,07476806640625
